gName	FisherP	Mut_C1	Nor_C1	Mut_C234	Nor_C234	padj
ARFGEF3	0.560670493925232	1	45	3	200	1
NEB	0.560670493925232	1	45	3	200	1
DYNC1LI2	0.560670493925232	1	45	3	200	1
CHRNA9	0.560670493925232	1	45	3	200	1
CX3CL1	0.560670493925232	1	45	3	200	1
ITGA10	0.560670493925232	1	45	3	200	1
PRDM1	0.560670493925232	1	45	3	200	1
NOL4	0.560670493925232	1	45	3	200	1
DPYSL5	0.560670493925232	1	45	3	200	1
GIMAP8	0.560670493925232	1	45	3	200	1
GUSB	0.560670493925232	1	45	3	200	1
SCML2	0.560670493925232	1	45	3	200	1
TUBGCP3	0.560670493925232	1	45	3	200	1
FLG2	0.560670493925232	1	45	3	200	1
VAV1	0.560670493925232	1	45	3	200	1
ZNF804B	0.560670493925232	1	45	3	200	1
SFMBT1	0.560670493925232	1	45	3	200	1
FRMD4B	0.560670493925232	1	45	3	200	1
RALGAPB	0.560670493925232	1	45	3	200	1
KSR2	0.560670493925232	1	45	3	200	1
HDAC4	0.560670493925232	1	45	3	200	1
CNTNAP5	0.560670493925232	1	45	3	200	1
GLI1	0.560670493925232	1	45	3	200	1
BACE1	0.560670493925232	1	45	3	200	1
PLEKHG5	0.560670493925232	1	45	3	200	1
MYLK2	0.560670493925232	1	45	3	200	1
PCDHAC2	0.560670493925232	1	45	3	200	1
IVL	0.560670493925232	1	45	3	200	1
VPS13C	0.560670493925232	1	45	3	200	1
WWC1	0.560670493925232	1	45	3	200	1
MET	0.560670493925232	1	45	3	200	1
PCSK5	0.560670493925232	1	45	3	200	1
SCART1	0.560670493925232	1	45	3	200	1
STAB1	0.560670493925232	1	45	3	200	1
TBX5	0.560670493925232	1	45	3	200	1
NRP2	0.560670493925232	1	45	3	200	1
URB2	0.560670493925232	1	45	3	200	1
CHAF1A	0.560670493925232	1	45	3	200	1
HNRNPM	0.560670493925232	1	45	3	200	1
CACNA1S	0.560670493925232	1	45	3	200	1
TNPO1	0.560670493925232	1	45	3	200	1
FRS2	0.560670493925232	1	45	3	200	1
PLCB1	0.560670493925232	1	45	3	200	1
SETX	0.560670493925232	1	45	3	200	1
SOCS6	0.560670493925232	1	45	3	200	1
SIGLEC1	0.560670493925232	1	45	3	200	1
PPP1R16A	0.560670493925232	1	45	3	200	1
PGM5P2	0.560670493925232	1	45	3	200	1
KMT2A	0.560670493925232	1	45	3	200	1
NWD2	0.560670493925232	1	45	3	200	1
CNGA3	0.560670493925232	1	45	3	200	1
PLEC	0.560670493925232	1	45	3	200	1
C16orf96	0.560670493925232	1	45	3	200	1
STKLD1	0.560670493925232	1	45	3	200	1
MED25	0.560670493925232	1	45	3	200	1
PHKA1	0.560670493925232	1	45	3	200	1
NLRP4	0.560670493925232	1	45	3	200	1
KLF13	0.560670493925232	1	45	3	200	1
SIPA1L1	0.560670493925232	1	45	3	200	1
THSD7A	0.560670493925232	1	45	3	200	1
PPP2R5E	0.560670493925232	1	45	3	200	1
SCN10A	0.560670493925232	1	45	3	200	1
SLC7A9	0.560670493925232	1	45	3	200	1
BRINP2	0.560670493925232	1	45	3	200	1
MGAT4C	0.560670493925232	1	45	3	200	1
ABI2	0.560670493925232	1	45	3	200	1
ZNF257	0.560670493925232	1	45	3	200	1
OR2V2	0.560670493925232	1	45	3	200	1
XKR4	0.560670493925232	1	45	3	200	1
SFMBT2	0.560670493925232	1	45	3	200	1
CYP4A11	0.560670493925232	1	45	3	200	1
MAGED1	0.560670493925232	1	45	3	200	1
FCER2	0.560670493925232	1	45	3	200	1
UGT3A2	0.560670493925232	1	45	3	200	1
AHCTF1	0.560670493925232	1	45	3	200	1
ZNF615	0.560670493925232	1	45	3	200	1
SYNE2	0.560670493925232	1	45	3	200	1
ATP2A3	0.560670493925232	1	45	3	200	1
DOPEY1	0.560670493925232	1	45	3	200	1
ADAMTSL2	0.560670493925232	1	45	3	200	1
SYT1	0.560670493925232	1	45	3	200	1
PALM2-AKAP2	0.560670493925232	1	45	3	200	1
RHPN2	0.560670493925232	1	45	3	200	1
TXNRD1	0.560670493925232	1	45	3	200	1
ZDBF2	0.560670493925232	1	45	3	200	1
CHRDL2	0.560670493925232	1	45	3	200	1
METTL13	0.560670493925232	1	45	3	200	1
LINC01330	0.560670493925232	1	45	3	200	1
SEZ6L	0.560670493925232	1	45	3	200	1
FMNL3	0.560670493925232	1	45	3	200	1
KCNV1	0.560670493925232	1	45	3	200	1
ACACB	0.560670493925232	1	45	3	200	1
FAM122B	0.560670493925232	1	45	3	200	1
GAB4	0.560670493925232	1	45	3	200	1
ASAP1	0.560670493925232	1	45	3	200	1
NOL10	0.560670493925232	1	45	3	200	1
RAB11FIP1	0.560670493925232	1	45	3	200	1
RABEP1	0.560670493925232	1	45	3	200	1
NCKAP5L	0.560670493925232	1	45	3	200	1
LRRK1	0.560670493925232	1	45	3	200	1
FLRT2	0.560670493925232	1	45	3	200	1
STON1	0.560670493925232	1	45	3	200	1
C9	0.560670493925232	1	45	3	200	1
CHD6	0.560670493925232	1	45	3	200	1
OR52L1	0.560670493925232	1	45	3	200	1
BCAN	0.560670493925232	1	45	3	200	1
SLC4A7	0.560670493925232	1	45	3	200	1
DENND2A	0.560670493925232	1	45	3	200	1
SRSF1	0.560670493925232	1	45	3	200	1
NBPF22P	0.560670493925232	1	45	3	200	1
CCDC60	0.560670493925232	1	45	3	200	1
PARN	0.560670493925232	1	45	3	200	1
FRMPD2	0.560670493925232	1	45	3	200	1
EPHA4	0.560670493925232	1	45	3	200	1
TMEM184B	0.560670493925232	1	45	3	200	1
SAMD9	0.560670493925232	1	45	3	200	1
SF1	0.560670493925232	1	45	3	200	1
GOLGA3	0.560670493925232	1	45	3	200	1
DVL1	0.560670493925232	1	45	3	200	1
KNTC1	0.560670493925232	1	45	3	200	1
ALOX12B	0.560670493925232	1	45	3	200	1
ABCA3	0.560670493925232	1	45	3	200	1
TENM3	0.560670493925232	1	45	3	200	1
SLC7A14	0.560670493925232	1	45	3	200	1
NCOR2	0.560670493925232	1	45	3	200	1
HNF1B	0.560670493925232	1	45	3	200	1
UGT2B27P	0.560670493925232	1	45	3	200	1
BPIFB4	0.560670493925232	1	45	3	200	1
VANGL2	0.560670493925232	1	45	3	200	1
PCNXL2	0.560670493925232	1	45	3	200	1
ARHGAP31	0.560670493925232	1	45	3	200	1
POLE	0.560670493925232	1	45	3	200	1
FOXO4	0.560670493925232	1	45	3	200	1
FOXL1	0.560670493925232	1	45	3	200	1
CTTNBP2	0.560670493925232	1	45	3	200	1
ZNF534	0.560670493925232	1	45	3	200	1
SCN4A	0.560670493925232	1	45	3	200	1
AC090825.1	0.560670493925232	1	45	3	200	1
SLITRK3	0.560670493925232	1	45	3	200	1
ROBO3	0.560670493925232	1	45	3	200	1
ATP11A	0.560670493925232	1	45	3	200	1
FSIP2	0.560670493925232	1	45	3	200	1
PIK3AP1	0.560670493925232	1	45	3	200	1
MYH9	0.560670493925232	1	45	3	200	1
COL5A2	0.560670493925232	1	45	3	200	1
ZBTB41	0.560670493925232	1	45	3	200	1
C3	0.560670493925232	1	45	3	200	1
MED12L	0.560670493925232	1	45	3	200	1
SCNN1B	0.560670493925232	1	45	3	200	1
WNK3	0.560670493925232	1	45	3	200	1
TRPS1	0.560670493925232	1	45	3	200	1
SORL1	0.560670493925232	1	45	3	200	1
CUZD1	0.560670493925232	1	45	3	200	1
MLLT6	0.560670493925232	1	45	3	200	1
KCNC2	0.560670493925232	1	45	3	200	1
PDE6B	0.560670493925232	1	45	3	200	1
NFIA	0.560670493925232	1	45	3	200	1
ZZZ3	0.560670493925232	1	45	3	200	1
IL2RB	0.560670493925232	1	45	3	200	1
PLEKHA7	0.560670493925232	1	45	3	200	1
TSC2	0.560670493925232	1	45	3	200	1
MAN1A1	0.587568218786953	0	46	5	198	1
KANK2	0.587568218786953	0	46	5	198	1
FOXO3	0.587568218786953	0	46	5	198	1
PCDHA6	0.587568218786953	0	46	5	198	1
ABCC3	0.587568218786953	0	46	5	198	1
WDFY4	0.587568218786953	0	46	5	198	1
DLGAP1	0.587568218786953	0	46	5	198	1
LINGO1	0.587568218786953	0	46	5	198	1
NAT1	0.587568218786953	0	46	5	198	1
SHPRH	0.587568218786953	0	46	5	198	1
EIF5AL1	0.587568218786953	0	46	5	198	1
HSPG2	0.587568218786953	0	46	5	198	1
Y_RNA	0.587568218786953	0	46	5	198	1
COL22A1	0.587568218786953	0	46	5	198	1
IQGAP1	0.587568218786953	0	46	5	198	1
CEP290	0.587568218786953	0	46	5	198	1
RICTOR	0.587568218786953	0	46	5	198	1
FRMPD4	0.587568218786953	0	46	5	198	1
PSG1	0.587568218786953	0	46	5	198	1
ELL2	0.587568218786953	0	46	5	198	1
LAMA2	0.587568218786953	0	46	5	198	1
RIMS2	0.587568218786953	0	46	5	198	1
GRIA1	0.587568218786953	0	46	5	198	1
MYH14	0.587568218786953	0	46	5	198	1
WNK2	0.587568218786953	0	46	5	198	1
SDK1	0.587568218786953	0	46	5	198	1
BOD1L1	0.587568218786953	0	46	5	198	1
CYFIP2	0.587568218786953	0	46	5	198	1
TFAP2D	0.596357748550509	0	46	6	197	1
HUWE1	0.596357748550509	0	46	6	197	1
ARAP2	0.596357748550509	0	46	6	197	1
PAPD5	0.596357748550509	0	46	6	197	1
ZAN	0.596357748550509	0	46	6	197	1
C6	0.596357748550509	0	46	6	197	1
CALN1	0.596357748550509	0	46	6	197	1
CEP295	0.596357748550509	0	46	6	197	1
CUBN	0.596357748550509	0	46	6	197	1
NRXN3	0.616290699239373	2	44	5	198	1
ACAN	0.616290699239373	2	44	5	198	1
CFAP47	0.616290699239373	2	44	5	198	1
APC	0.616290699239373	2	44	5	198	1
DNAH10	0.616290699239373	2	44	5	198	1
GVINP1	0.616290699239373	2	44	5	198	1
ANK3	0.616290699239373	2	44	5	198	1
LATS2	0.616290699239373	2	44	5	198	1
SULF1	0.616290699239373	2	44	5	198	1
MAP2	0.616290699239373	2	44	5	198	1
PHLDB2	0.616290699239373	2	44	5	198	1
SHANK2	0.616290699239373	2	44	5	198	1
BACH2	0.616290699239373	2	44	5	198	1
EYS	0.616290699239373	2	44	5	198	1
SLC17A6	0.616290699239373	2	44	5	198	1
FAT3	0.616290699239373	2	44	5	198	1
MALAT1	0.616290699239373	2	44	5	198	1
NEUROD4	0.616290699239373	2	44	5	198	1
ZBED9	0.616290699239373	2	44	5	198	1
MDN1	0.616290699239373	2	44	5	198	1
TNR	0.616290699239373	2	44	5	198	1
KIF1A	0.616290699239373	2	44	5	198	1
CNTNAP3	0.616290699239373	2	44	5	198	1
MGAM	0.643018974026713	2	44	6	197	1
KRT16P6	0.643018974026713	2	44	6	197	1
CCDC168	0.643018974026713	2	44	6	197	1
DCHS2	0.643018974026713	2	44	6	197	1
CSMD3	0.643018974026713	2	44	6	197	1
TNRC18	0.643018974026713	2	44	6	197	1
HYDIN	0.643018974026713	2	44	6	197	1
CACNA1H	0.673384579970499	2	44	7	196	1
AFF2	0.694652163544596	1	45	10	193	1
SCN2A	0.727167243028893	3	43	11	192	1
PCLO	0.743406606562292	2	44	14	189	1
CSMD1	0.744135565066376	3	43	12	191	1
CATSPER1	1	1	45	4	199	1
MAF	1	1	45	4	199	1
ANO7	1	1	45	4	199	1
CSMD2	1	1	45	4	199	1
NCAN	1	1	45	4	199	1
DNAH3	1	1	45	4	199	1
MUC4	1	2	44	8	195	1
LPPR5	1	1	45	4	199	1
JAG1	1	1	45	4	199	1
LAMA1	1	1	45	4	199	1
SLC44A5	1	1	45	4	199	1
SACS	1	1	45	4	199	1
OR7D2	1	1	45	4	199	1
KIAA1217	1	1	45	4	199	1
TRRAP	1	1	45	4	199	1
SRRM2	1	1	45	4	199	1
KCNA4	1	1	45	4	199	1
PCDH10	1	1	45	4	199	1
PCDHB6	1	1	45	4	199	1
SORCS1	1	1	45	4	199	1
TRIOBP	1	1	45	4	199	1
MUC5B	1	2	44	8	195	1
TNC	1	1	45	4	199	1
NCAM2	1	1	45	4	199	1
PTPRZ1	1	1	45	4	199	1
BRCA2	1	1	45	4	199	1
CALML3	1	1	45	4	199	1
MYH7	1	1	45	4	199	1
KIT	1	1	45	4	199	1
FBN1	1	1	45	4	199	1
ZNF469	1	1	45	4	199	1
PCDHA3	1	1	45	4	199	1
ROBO2	1	1	45	4	199	1
MAGI1	1	1	45	4	199	1
ATP2B1	1	1	45	4	199	1
ADGRB3	1	1	45	4	199	1
TCHHL1	1	1	45	4	199	1
ZNF850	1	1	45	4	199	1
CTNND2	1	1	45	4	199	1
DUOX1	1	1	45	4	199	1
SPTA1	1	1	45	4	199	1
COL6A3	1	1	45	4	199	1
SEC16A	1	1	45	4	199	1
AP3B2	1	1	45	4	199	1
COL6A5	1	1	45	4	199	1
VPS13A	1	1	45	4	199	1
SCN3A	1	1	45	4	199	1
BRD3	1	1	45	4	199	1
HRNR	1	1	45	4	199	1
ZNFX1	1	1	45	4	199	1
SMARCAL1	1	1	45	4	199	1
SPEF2	1	1	45	4	199	1
CTNND1	1	1	45	4	199	1
ANK1	1	1	45	4	199	1
MYH10	1	1	45	4	199	1
SPTB	1	1	45	4	199	1
CACNA1F	1	1	45	4	199	1
RAD54L2	1	1	45	4	199	1
PCDH17	1	1	45	4	199	1
C6orf165	1	1	45	4	199	1
CACNA1A	1	1	45	4	199	1
LRBA	1	1	45	4	199	1
FLT1	1	1	45	4	199	1
SLC5A1	1	1	45	4	199	1
MMP16	1	1	45	4	199	1
UNKL	1	1	45	4	199	1
HERC2P3	1	1	45	4	199	1
HTT	1	1	45	4	199	1
PREX2	1	1	45	4	199	1
POM121	1	1	45	4	199	1
CELSR1	1	1	45	4	199	1
SGK223	1	1	45	4	199	1
CDHR1	1	1	45	4	199	1
GABRA1	1	1	45	4	199	1
FRMD1	1	0	46	2	201	1
SCN4B	1	0	46	1	202	1
OR1L4	1	0	46	1	202	1
HSP90AB3P	1	0	46	1	202	1
GTPBP1	1	0	46	2	201	1
SAP30BP	1	0	46	1	202	1
KCNRG	1	0	46	1	202	1
KLHL11	1	0	46	2	201	1
LMOD2	1	0	46	1	202	1
SAXO1	1	0	46	1	202	1
ZBTB42	1	0	46	2	201	1
PPEF1	1	0	46	2	201	1
SCCPDH	1	0	46	1	202	1
CLEC3A	1	0	46	1	202	1
TRPM8	1	0	46	2	201	1
KCNJ12	1	0	46	1	202	1
SEC61A2	1	0	46	1	202	1
CRX	1	0	46	1	202	1
MAEL	1	0	46	1	202	1
FOLH1	1	0	46	1	202	1
RP11-423H2.1	1	0	46	3	200	1
TEC	1	0	46	2	201	1
PPP2R5C	1	0	46	2	201	1
ARHGAP21	1	0	46	2	201	1
ACRBP	1	0	46	1	202	1
GPRASP2	1	0	46	1	202	1
MTHFD1L	1	0	46	1	202	1
YPEL1	1	0	46	1	202	1
MIEF1	1	0	46	3	200	1
SVILP1	1	0	46	1	202	1
CASC4	1	0	46	1	202	1
OR1N1	1	0	46	1	202	1
HYALP1	1	0	46	1	202	1
SOX5	1	0	46	2	201	1
KIAA1211	1	0	46	3	200	1
CYLC1	1	0	46	1	202	1
ANKRD19P	1	0	46	1	202	1
LINC00710	1	0	46	1	202	1
PCDHB8	1	0	46	2	201	1
ARL15	1	0	46	1	202	1
RAB5B	1	0	46	2	201	1
NFE2L3	1	0	46	1	202	1
SPATA19	1	0	46	1	202	1
ADGRA2	1	0	46	3	200	1
SENP5	1	0	46	1	202	1
COX7C	1	0	46	1	202	1
KLHL33	1	0	46	1	202	1
NOX1	1	0	46	1	202	1
DUSP7	1	0	46	1	202	1
CXXC1	1	0	46	2	201	1
TRAK1	1	0	46	1	202	1
THRB	1	0	46	2	201	1
AGXT	1	0	46	0	203	1
MADCAM1	1	0	46	1	202	1
B3GAT1	1	0	46	2	201	1
SPG21	1	0	46	1	202	1
MTR	1	0	46	1	202	1
PALMD	1	0	46	1	202	1
GATC	1	0	46	1	202	1
IFT140	1	0	46	1	202	1
ANGPTL1	1	0	46	1	202	1
SMARCB1	1	0	46	1	202	1
IRF2BP2	1	0	46	2	201	1
ADGB	1	0	46	3	200	1
IL22	1	0	46	1	202	1
GSTM2P1	1	0	46	1	202	1
RP11-34P13.13	1	0	46	1	202	1
ZBP1	1	0	46	2	201	1
KIAA1211L	1	0	46	2	201	1
SOSTDC1	1	0	46	2	201	1
ACD	1	0	46	1	202	1
FMO5	1	0	46	1	202	1
GOLGA6L9	1	0	46	3	200	1
TEAD1	1	0	46	2	201	1
FAM173A	1	0	46	1	202	1
CACNG4	1	0	46	2	201	1
EFCAB13	1	0	46	1	202	1
SLC35G1	1	0	46	1	202	1
LINC01121	1	0	46	1	202	1
PRAMEF6	1	0	46	1	202	1
LAMTOR4	1	0	46	1	202	1
APLP1	1	0	46	1	202	1
GORASP2	1	0	46	1	202	1
ESCO2	1	0	46	2	201	1
ZFPM1	1	0	46	1	202	1
HELLS	1	0	46	1	202	1
ZBTB44	1	0	46	1	202	1
LTV1	1	0	46	1	202	1
ZFAND2B	1	0	46	1	202	1
ALX4	1	0	46	1	202	1
ZNF318	1	0	46	2	201	1
RGSL1	1	0	46	2	201	1
DARS	1	0	46	1	202	1
CTC-260E6.2	1	0	46	1	202	1
PITPNC1	1	0	46	1	202	1
MGAT4D	1	0	46	1	202	1
TSPYL6	1	0	46	3	200	1
OR6K3	1	0	46	1	202	1
CCDC28A	1	0	46	1	202	1
IGHV3-35	1	0	46	1	202	1
LINC00691	1	0	46	1	202	1
USP44	1	0	46	1	202	1
IER2	1	0	46	3	200	1
SATL1	1	0	46	1	202	1
DCAF13	1	0	46	2	201	1
CDH5	1	0	46	1	202	1
XPNPEP2	1	0	46	1	202	1
ACSL4	1	0	46	4	199	1
TLE2	1	0	46	2	201	1
NUFIP1	1	0	46	1	202	1
NCOA4	1	0	46	1	202	1
LCN8	1	0	46	1	202	1
EFNB1	1	0	46	1	202	1
SCNN1D	1	0	46	1	202	1
CCDC30	1	0	46	2	201	1
RP11-568K15.1	1	0	46	1	202	1
TBC1D5	1	0	46	4	199	1
ELFN2	1	0	46	1	202	1
KCNQ1	1	0	46	2	201	1
ANGPT4	1	0	46	2	201	1
OR1J2	1	0	46	2	201	1
MED9	1	0	46	2	201	1
ZGRF1	1	0	46	1	202	1
S1PR1	1	0	46	1	202	1
MURC	1	0	46	1	202	1
RP11-262D11.2	1	0	46	2	201	1
CDKN1A	1	0	46	2	201	1
SPN	1	0	46	1	202	1
BATF2	1	0	46	1	202	1
FOXL2NB	1	0	46	1	202	1
ZNF644	1	0	46	3	200	1
MAGEA11	1	0	46	2	201	1
SLC45A2	1	0	46	1	202	1
WDFY1	1	0	46	1	202	1
ASXL3	1	0	46	2	201	1
BLOC1S5-TXNDC5	1	0	46	1	202	1
PPP1R36	1	0	46	1	202	1
TAF9B	1	0	46	1	202	1
SGTB	1	0	46	1	202	1
OR5V1	1	0	46	4	199	1
PTPRN	1	0	46	0	203	1
ZC3H12D	1	0	46	1	202	1
ATP1B2	1	0	46	1	202	1
NAALAD2	1	0	46	2	201	1
PCDHB2	1	0	46	2	201	1
AMBN	1	0	46	1	202	1
WBP11P1	1	0	46	2	201	1
CYTH3	1	0	46	1	202	1
AKT2	1	0	46	1	202	1
CYP2G1P	1	0	46	1	202	1
SPACA6P	1	0	46	1	202	1
CCT2	1	0	46	3	200	1
ASB17	1	0	46	1	202	1
OR6X1	1	0	46	1	202	1
FOXM1	1	0	46	1	202	1
TNFRSF8	1	0	46	2	201	1
CALML5	1	0	46	1	202	1
NR2C2	1	0	46	1	202	1
OR13G1	1	0	46	2	201	1
IL10RA	1	0	46	1	202	1
ADAM17	1	0	46	1	202	1
OSTN	1	0	46	1	202	1
KRTAP13-3	1	0	46	1	202	1
PRSS33	1	0	46	1	202	1
CENPI	1	0	46	1	202	1
DOCK9	1	0	46	1	202	1
LINC01257	1	0	46	1	202	1
RAB40C	1	0	46	1	202	1
GTF3C1	1	0	46	1	202	1
KCNK4	1	0	46	1	202	1
MICU2	1	0	46	1	202	1
HCFC2	1	0	46	1	202	1
LINC01297	1	0	46	1	202	1
INSR	1	0	46	1	202	1
ZNF419	1	0	46	2	201	1
UBXN8	1	0	46	1	202	1
RCL1	1	0	46	2	201	1
RIPK4	1	0	46	3	200	1
NUDT17	1	0	46	1	202	1
RP11-56A10.1	1	0	46	1	202	1
SEC14L3	1	0	46	1	202	1
BAZ1B	1	0	46	1	202	1
CHRM1	1	0	46	1	202	1
LIX1	1	0	46	1	202	1
PBX2	1	0	46	1	202	1
PTRF	1	0	46	1	202	1
PDE7B	1	0	46	1	202	1
TMEM206	1	0	46	0	203	1
KLRC4-KLRK1	1	0	46	1	202	1
SP110	1	0	46	1	202	1
CEBPZ	1	0	46	1	202	1
TMTC3	1	0	46	3	200	1
NPTN	1	0	46	1	202	1
LOXL2	1	0	46	1	202	1
MRPL15	1	0	46	1	202	1
HDGF	1	0	46	1	202	1
MEIG1	1	0	46	1	202	1
MSN	1	0	46	1	202	1
SEMA6C	1	0	46	1	202	1
HYKK	1	0	46	1	202	1
HPCA	1	0	46	2	201	1
CRYL1	1	0	46	1	202	1
PIP4K2B	1	0	46	1	202	1
AC118063.1	1	0	46	1	202	1
PATL2	1	0	46	1	202	1
ST6GALNAC5	1	0	46	1	202	1
ZNF385D	1	0	46	1	202	1
ZNF197	1	0	46	1	202	1
RNF121	1	0	46	1	202	1
ARG2	1	0	46	1	202	1
GRIK5	1	0	46	2	201	1
PRAMEF15	1	0	46	1	202	1
NFIB	1	0	46	2	201	1
VPS51	1	0	46	1	202	1
TCTN1	1	0	46	1	202	1
MRPS5	1	0	46	1	202	1
C2orf73	1	0	46	1	202	1
IMPAD1	1	0	46	1	202	1
CD34	1	0	46	1	202	1
ACVRL1	1	0	46	1	202	1
RNF144A	1	0	46	2	201	1
ZNF507	1	0	46	1	202	1
DGKK	1	0	46	4	199	1
KRT84	1	0	46	1	202	1
DLX6	1	0	46	1	202	1
FBXO40	1	0	46	1	202	1
SLC38A8	1	0	46	1	202	1
RABL2A	1	0	46	1	202	1
C10orf113	1	0	46	1	202	1
FAM21C	1	0	46	1	202	1
C6orf222	1	0	46	1	202	1
SLC17A2	1	0	46	1	202	1
STEAP1	1	0	46	1	202	1
ADGRG7	1	0	46	2	201	1
ATP6V0A4	1	0	46	3	200	1
C19orf48	1	0	46	1	202	1
OCEL1	1	0	46	1	202	1
AIPL1	1	0	46	2	201	1
LENEP	1	0	46	1	202	1
TMEM199	1	0	46	1	202	1
DSCC1	1	0	46	1	202	1
SLC9B1	1	0	46	2	201	1
GPR101	1	0	46	1	202	1
RAET1G	1	0	46	1	202	1
SRRM3	1	0	46	1	202	1
NOTCH4	1	1	45	5	198	1
NGB	1	0	46	1	202	1
TMEM150B	1	0	46	1	202	1
TXLNB	1	0	46	1	202	1
LINC00987	1	0	46	1	202	1
HMGN1P37	1	0	46	1	202	1
ATCAY	1	0	46	1	202	1
RTTN	1	0	46	1	202	1
C2orf72	1	0	46	1	202	1
RP11-364B14.1	1	0	46	1	202	1
PTPRR	1	0	46	1	202	1
PRPF6	1	0	46	2	201	1
C7orf26	1	0	46	1	202	1
IL12RB2	1	0	46	3	200	1
INPP1	1	0	46	1	202	1
MOB3C	1	0	46	1	202	1
NAT8B	1	0	46	1	202	1
L1CAM	1	0	46	2	201	1
GABRA6	1	0	46	2	201	1
AQP5	1	0	46	1	202	1
BTN3A3	1	0	46	1	202	1
SEPT5	1	0	46	1	202	1
EPHA7	1	1	45	6	197	1
NR3C2	1	0	46	1	202	1
BHMT2	1	0	46	1	202	1
UBE2O	1	0	46	2	201	1
BRSK2	1	0	46	2	201	1
TMIGD1	1	0	46	1	202	1
TRNAU1AP	1	0	46	1	202	1
FLNA	1	0	46	4	199	1
KCNN3	1	0	46	1	202	1
MPPED2	1	0	46	1	202	1
DHX16	1	0	46	2	201	1
RP11-723O4.6	1	0	46	1	202	1
PTGS2	1	0	46	1	202	1
SRR	1	0	46	2	201	1
ALDH1A2	1	0	46	1	202	1
OCRL	1	0	46	1	202	1
CASC3	1	0	46	1	202	1
TRDV1	1	0	46	1	202	1
CD40LG	1	0	46	1	202	1
ZNF718	1	0	46	1	202	1
UBE2C	1	0	46	1	202	1
ASAH2	1	0	46	2	201	1
PDYN	1	0	46	1	202	1
NOL4L	1	0	46	1	202	1
RPS6KC1	1	0	46	1	202	1
CXADR	1	0	46	1	202	1
FA2H	1	0	46	0	203	1
EXOC5	1	0	46	1	202	1
RBM12	1	0	46	2	201	1
TSPAN8	1	0	46	2	201	1
ADAMTS1	1	0	46	2	201	1
SMC4	1	0	46	1	202	1
FETUB	1	0	46	1	202	1
ZNHIT3	1	0	46	1	202	1
CKAP2L	1	0	46	1	202	1
DENND1C	1	0	46	1	202	1
CD8A	1	0	46	1	202	1
RP11-1396O13.13	1	0	46	1	202	1
LRP4	1	0	46	1	202	1
TNS1	1	0	46	1	202	1
MCM7	1	0	46	1	202	1
CDH17	1	0	46	1	202	1
ZNF358	1	0	46	1	202	1
CPLX2	1	0	46	0	203	1
LAYN	1	0	46	1	202	1
NMD3	1	0	46	1	202	1
KRTAP4-9	1	0	46	3	200	1
FAM71A	1	0	46	1	202	1
PDGFD	1	0	46	1	202	1
CNTN6	1	0	46	4	199	1
TGM5	1	0	46	1	202	1
TGIF1	1	0	46	1	202	1
ZNF525	1	0	46	1	202	1
IL13RA2	1	0	46	1	202	1
PRR14	1	0	46	1	202	1
CAPN3	1	0	46	1	202	1
HOXC13	1	0	46	1	202	1
C10orf71	1	0	46	1	202	1
ATXN1L	1	0	46	2	201	1
ARHGEF25	1	0	46	1	202	1
FUNDC2	1	0	46	1	202	1
C17orf107	1	0	46	1	202	1
IKZF3	1	0	46	2	201	1
ZSWIM6	1	0	46	1	202	1
VPREB1	1	0	46	1	202	1
GUCY1B3	1	0	46	2	201	1
FAM221B	1	0	46	1	202	1
PGD	1	0	46	0	203	1
AMPD2	1	0	46	1	202	1
RP11-428J1.5	1	0	46	1	202	1
USP30	1	0	46	1	202	1
CCDC105	1	0	46	2	201	1
TUBAL3	1	0	46	2	201	1
OR52A5	1	0	46	1	202	1
EXOSC4	1	0	46	1	202	1
RAE1	1	0	46	1	202	1
RP5-1052I5.2	1	0	46	1	202	1
KRTAP17-1	1	0	46	0	203	1
HP1BP3	1	0	46	1	202	1
RBMX	1	0	46	1	202	1
TMEM204	1	0	46	1	202	1
CACNA1G	1	0	46	2	201	1
ALG13	1	0	46	1	202	1
LRRC38	1	0	46	2	201	1
RN7SL453P	1	0	46	1	202	1
UGT2B15	1	0	46	2	201	1
PCDHB12	1	0	46	1	202	1
MLXIP	1	0	46	2	201	1
TIMP1	1	0	46	1	202	1
ACSM1	1	0	46	1	202	1
PDK2	1	0	46	1	202	1
DUSP6	1	0	46	1	202	1
MAPK1IP1L	1	0	46	1	202	1
DPP9	1	0	46	1	202	1
AC004448.5	1	0	46	1	202	1
ANAPC4	1	0	46	1	202	1
RPL7	1	0	46	1	202	1
TMEM163	1	0	46	0	203	1
ZNF77	1	0	46	2	201	1
PLOD2	1	0	46	1	202	1
C19orf45	1	0	46	1	202	1
GATAD2A	1	0	46	1	202	1
MARS	1	0	46	1	202	1
CFI	1	0	46	0	203	1
ARHGEF2	1	0	46	1	202	1
CHRNA7	1	0	46	1	202	1
ARMC3	1	0	46	1	202	1
MYLK4	1	0	46	1	202	1
DCLRE1B	1	0	46	2	201	1
ACTL6A	1	0	46	1	202	1
ROM1	1	0	46	1	202	1
C14orf93	1	0	46	1	202	1
KRT14	1	0	46	2	201	1
RLN2	1	0	46	1	202	1
CCDC59	1	0	46	1	202	1
IGHV3-66	1	0	46	1	202	1
FERD3L	1	0	46	1	202	1
GKAP1	1	0	46	1	202	1
